RegionID,SizeRank,City,RegionType,State,Metro,CountyName,Mean (2010),Mean (2020),Mean (2021(Q1)),Code,Originating Domestic Passengers 10%,Originating Domestic Passengers,AIRPORT,LATITUDE,LONGITUDE
120107,17851,North Washington,City,CO,Denver-Aurora-Lakewood,Adams County,255492.42,408315.17,438040.67,,,,,,
26213,1509,Northglenn,City,CO,Denver-Aurora-Lakewood,Adams County,253058.49,375868.42,406031.33,,,,,,
19702,19239,Nucla,City,CO,Montrose,Montrose County,132957.08,137248.0,145356.0,,,,,,
19707,22270,Nunn,City,CO,Greeley,Weld County,311283.28,464440.58,480102.33,,,,,,
19711,15487,Oak Creek,City,CO,Steamboat Springs,Routt County,322541.4,401513.08,441690.67,,,,,,
42917,9010,Olathe,City,CO,Montrose,Montrose County,199974.18,253015.25,267843.0,,,,,,
46963,8724,Palisade,City,CO,Grand Junction,Mesa County,250380.17,351844.5,385360.67,,,,,,
40231,18513,Palmer Lake,City,CO,Colorado Springs,El Paso County,279104.49,405498.42,435634.33,,,,,,
33334,500,Parker,City,CO,Denver-Aurora-Lakewood,Douglas County,408712.95,542364.08,587399.0,,,,,,
33400,3259,Peyton,City,CO,Colorado Springs,El Paso County,284696.32,396060.58,428747.33,,,,,,
15733,28847,Phippsburg,City,CO,Steamboat Springs,Routt County,234713.17,284188.67,309236.0,,,,,,
29113,18128,Pierce,City,CO,Greeley,Weld County,239469.07,353412.75,364966.67,,,,,,
13288,10690,Pine,City,CO,Denver-Aurora-Lakewood,Jefferson County,346397.38,495612.33,536526.67,,,,,,
19981,7912,Platteville,City,CO,Greeley,Weld County,260554.37,403504.33,427026.67,,,,,,
47250,201,Pueblo,City,CO,Pueblo,Pueblo County,141204.79,209244.33,229020.0,,,,,,
35854,21557,Red Feather Lakes,City,CO,Fort Collins,Larimer County,240321.28,320235.25,343831.0,,,,,,
20228,21817,Roggen,City,CO,Greeley,Weld County,324495.03,455407.17,506784.67,,,,,,
120317,7004,Roxborough Park,City,CO,Denver-Aurora-Lakewood,Douglas County,386633.4,524242.33,569573.0,,,,,,
57025,22277,Rush,City,CO,Colorado Springs,El Paso County,187240.85,268530.42,271989.67,,,,,,
22857,20843,Rye,City,CO,Pueblo,Pueblo County,159595.22,226854.5,243619.33,,,,,,
396536,1817,Security-Widefield,City,CO,Colorado Springs,El Paso County,211433.51,308664.25,332733.67,,,,,,
13759,6284,Sedalia,City,CO,Denver-Aurora-Lakewood,Douglas County,497408.17,683530.83,747386.67,,,,,,
7017,18041,Severance,City,CO,Greeley,Weld County,298688.22,397620.67,415808.67,,,,,,
36384,7452,Sheridan,City,CO,Denver-Aurora-Lakewood,Arapahoe County,240838.53,364218.67,384815.0,,,,,,
120381,3178,Sherrelwood,City,CO,Denver-Aurora-Lakewood,Adams County,232693.14,364962.5,396019.0,,,,,,
20537,18566,Snowmass Village,City,CO,Glenwood Springs,Pitkin County,884439.06,1045429.33,1073135.67,,,,,,
13889,26153,Snyder,City,CO,Fort Morgan,Morgan County,141044.46,218766.92,230881.67,,,,,,
20642,3260,Steamboat Springs,City,CO,Steamboat Springs,Routt County,537004.15,675014.17,731534.33,,,,,,
20651,3349,Sterling,City,CO,Sterling,Logan County,128845.92,173943.92,180417.0,,,,,,
49882,11118,Strasburg,City,CO,Denver-Aurora-Lakewood,Adams County,302907.67,451247.33,487029.67,,,,,,
396537,9040,Stratmoor,City,CO,Colorado Springs,El Paso County,163298.58,259872.25,286822.33,,,,,,
16005,4602,Superior,City,CO,Boulder,Boulder County,486330.53,634702.08,678702.0,,,,,,
20793,258,Thornton,City,CO,Denver-Aurora-Lakewood,Adams County,286142.42,412931.67,442710.67,,,,,,
54700,14986,Timnath,City,CO,Fort Collins,Larimer County,435966.25,543585.67,567567.0,,,,,,
120500,9830,Todd Creek,City,CO,Denver-Aurora-Lakewood,Adams County,527545.04,732876.25,787277.33,,,,,,
7507,7636,Twin Lakes,City,CO,Denver-Aurora-Lakewood,Adams County,256067.15,393368.25,422029.0,,,,,,
41448,5061,Vail,City,CO,Edwards,Eagle County,1006455.99,1264094.75,1258931.33,,,,,,
27681,27854,Victor,City,CO,Colorado Springs,Teller County,97763.82,135087.67,146160.33,,,,,,
48326,22918,Ward,City,CO,Boulder,Boulder County,299166.69,423736.58,464688.67,,,,,,
56787,14891,Watkins,City,CO,Denver-Aurora-Lakewood,Arapahoe County,364855.69,526920.92,567304.0,,,,,,
7811,3826,Welby,City,CO,Denver-Aurora-Lakewood,Adams County,212547.27,345251.25,373637.33,,,,,,
7814,20322,Weldona,City,CO,Fort Morgan,Morgan County,183960.52,273874.08,284546.33,,,,,,
55079,6057,Wellington,City,CO,Fort Collins,Larimer County,272601.11,374744.5,394495.33,,,,,,
395432,11590,West Pleasant View,City,CO,Denver-Aurora-Lakewood,Jefferson County,292734.92,449286.08,494402.67,,,,,,
34781,305,Westminster,City,CO,Denver-Aurora-Lakewood,Adams County,290622.08,424172.75,458230.67,,,,,,
50547,1880,Wheat Ridge,City,CO,Denver-Aurora-Lakewood,Jefferson County,318116.28,490034.25,538151.0,,,,,,
34830,11511,Whitewater,City,CO,Grand Junction,Mesa County,272255.36,367202.33,407453.0,,,,,,
48491,13732,Wiggins,City,CO,Fort Morgan,Morgan County,197801.94,288372.0,303064.0,,,,,,
21337,3764,Windsor,City,CO,Greeley,Weld County,350303.36,461820.92,482525.0,,,,,,
56685,15552,Wolcott,City,CO,Edwards,Eagle County,1102087.11,1235238.08,1252070.33,,,,,,
8000,4496,Woodland Park,City,CO,Colorado Springs,Teller County,280752.94,380717.58,398556.0,,,,,,
16090,28965,Yampa,City,CO,Steamboat Springs,Routt County,254794.18,302251.58,334712.33,,,,,,
28125,11380,Andover,City,CT,Hartford-West Hartford-East Hartford,Tolland County,240831.71,255584.67,277318.67,,,,,,
30227,3050,Ansonia,City,CT,New Haven-Milford,New Haven County,196142.62,229087.5,253338.33,,,,,,
397682,3015,Bethel,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,324263.66,348421.17,380740.33,,,,,,
44153,10840,Bethlehem,City,CT,Torrington,Litchfield County,308728.34,321432.25,360677.0,,,,,,
14813,2900,Bloomfield,City,CT,Hartford-West Hartford-East Hartford,Hartford County,199183.5,220913.58,239017.67,,,,,,
44247,8733,Bolton,City,CT,Hartford-West Hartford-East Hartford,Tolland County,252690.68,271317.5,292261.67,,,,,,
57159,13075,Bozrah,City,CT,Norwich-New London,New London County,243617.1,231554.33,254988.67,,,,,,
3806,235,Bridgeport,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,159438.59,214684.67,244043.33,,,,,,
37570,16151,Bridgewater,City,CT,Torrington,Litchfield County,440684.65,442855.42,514104.33,,,,,,
17172,863,Bristol,City,CT,Hartford-West Hartford-East Hartford,Hartford County,182005.75,199716.0,217277.0,,,,,,
23843,3410,Brookfield,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,275694.01,370220.67,407943.33,,,,,,
3953,9415,Canaan,City,CT,Torrington,Litchfield County,196891.67,212999.58,250385.33,,,,,,
30734,8590,Canterbury,City,CT,Worcester,Windham County,207811.11,239400.67,265251.67,,,,,,
44547,13490,Chaplin,City,CT,Worcester,Windham County,189231.02,213535.5,229019.33,,,,,,
24056,1964,Cheshire,City,CT,New Haven-Milford,New Haven County,309028.82,325306.58,357551.67,,,,,,
44567,9583,Chester,City,CT,Hartford-West Hartford-East Hartford,Middlesex County,281208.37,307244.5,337102.33,,,,,,
399082,3562,Colchester,City,CT,Norwich-New London,New London County,252573.5,269755.83,296476.67,,,,,,
24153,16571,Colebrook,City,CT,Torrington,Litchfield County,223095.57,247079.42,282907.0,,,,,,
10956,18041,Cornwall,City,CT,Torrington,Litchfield County,339637.66,367863.58,423725.33,,,,,,
51566,4854,Coventry,City,CT,Hartford-West Hartford-East Hartford,Tolland County,227319.58,246966.0,268991.33,,,,,,
55461,4217,Cromwell,City,CT,Hartford-West Hartford-East Hartford,Middlesex County,224529.6,240071.83,258795.0,,,,,,
31166,541,Danbury,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,268571.81,308651.17,337212.0,,,,,,
11043,2731,Darien,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,1392006.9,1344851.33,1451695.67,,,,,,
397886,6708,Durham,City,CT,Hartford-West Hartford-East Hartford,Middlesex County,305213.18,314821.5,346777.0,,,,,,
11218,5707,East Haddam,City,CT,Hartford-West Hartford-East Hartford,Middlesex County,246175.12,256428.83,276232.33,,,,,,
4474,1989,East Haven,City,CT,New Haven-Milford,New Haven County,178896.21,220691.92,245701.33,,,,,,
51799,6662,East Lyme,City,CT,Norwich-New London,New London County,319904.33,344658.92,378745.67,,,,,,
15153,6541,Easton,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,581837.0,576342.25,641756.33,,,,,,
45134,3688,Ellington,City,CT,Hartford-West Hartford-East Hartford,Tolland County,257859.0,271141.0,289210.33,,,,,,
11325,1261,Enfield,City,CT,Hartford-West Hartford-East Hartford,Hartford County,181353.59,200228.25,218689.33,,,,,,
31506,877,Fairfield,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,547192.57,550940.58,601459.67,,,,,,
18187,14845,Franklin,City,CT,Norwich-New London,New London County,226966.13,250665.0,277647.0,,,,,,
45565,866,Greenwich,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,1282670.34,1324176.33,1437479.33,,,,,,
397380,3282,Groton,City,CT,Norwich-New London,New London County,237528.51,259380.92,290045.67,,,,,,
398151,2624,Guilford,City,CT,New Haven-Milford,New Haven County,369842.04,388703.75,422222.0,,,,,,
5043,837,Hamden,City,CT,New Haven-Milford,New Haven County,212963.06,226785.75,249239.33,,,,,,
397382,14404,Hartland,City,CT,Hartford-West Hartford-East Hartford,Hartford County,260810.93,270278.5,293749.0,,,,,,
399018,8105,Harwinton,City,CT,Torrington,Litchfield County,261501.51,268689.0,302691.0,,,,,,
11859,5488,Hebron,City,CT,Hartford-West Hartford-East Hartford,Tolland County,272510.34,278960.5,301118.67,,,,,,
32290,12081,Kent,City,CT,Torrington,Litchfield County,336476.51,364254.83,411897.0,,,,,,
25531,6753,Lebanon,City,CT,Norwich-New London,New London County,227036.98,248162.33,275825.67,,,,,,
25537,3549,Ledyard,City,CT,Norwich-New London,New London County,223765.58,246176.42,273100.0,,,,,,
397102,9540,Lisbon,City,CT,Norwich-New London,New London County,206649.22,233078.08,260962.67,,,,,,
398200,6249,Litchfield,City,CT,Torrington,Litchfield County,264971.16,304825.0,349460.67,,,,,,
42579,13419,Lyme,City,CT,Norwich-New London,New London County,421795.24,424224.17,471513.67,,,,,,
32633,3279,Madison,City,CT,New Haven-Milford,New Haven County,427010.42,429688.0,472433.33,,,,,,
398963,906,Manchester,City,CT,Hartford-West Hartford-East Hartford,Hartford County,166404.55,181587.92,196643.0,,,,,,
737791,2243,Mansfield,City,CT,Hartford-West Hartford-East Hartford,Tolland County,227588.12,241459.75,259948.33,,,,,,
19321,879,Meriden,City,CT,New Haven-Milford,New Haven County,166370.01,182804.0,203605.33,,,,,,
46523,1163,Middletown,City,CT,Hartford-West Hartford-East Hartford,Middlesex County,201970.39,219738.83,238365.0,,,,,,
12725,1116,Milford,City,CT,New Haven-Milford,New Haven County,288229.26,316795.25,348694.0,,,,,,
46578,2952,Monroe,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,335476.06,356913.83,397920.33,,,,,,
12820,2988,Montville,City,CT,Norwich-New London,New London County,195662.78,214775.33,237503.0,,,,,,
46605,11570,Moosup,City,CT,Worcester,Windham County,169728.58,202150.92,218560.33,,,,,,
28886,13543,Morris,City,CT,Torrington,Litchfield County,285029.49,321355.58,367216.0,,,,,,
35891,1814,Naugatuck,City,CT,New Haven-Milford,New Haven County,171079.6,213617.33,235218.0,,,,,,
12935,2871,New Canaan,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,1326860.9,1215194.5,1330436.33,,,,,,
26095,4104,New Fairfield,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,320363.67,349758.17,393210.33,,,,,,
6153,6939,New Hartford,City,CT,Torrington,Litchfield County,263727.37,281191.08,318071.67,,,,,,
6155,274,New Haven,City,CT,New Haven-Milford,New Haven County,173307.8,198936.67,219689.67,,,,,,
12947,2229,New London,City,CT,Norwich-New London,New London County,166072.94,178464.5,201973.33,,,,,,
398661,2102,New Milford,City,CT,Torrington,Litchfield County,271200.43,300247.5,336877.33,,,,,,
39985,20440,New Preston,City,CT,Torrington,Litchfield County,396393.09,412562.83,473418.0,,,,,,
397566,2072,Newtown,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,346407.69,404356.5,448626.33,,,,,,
6200,6013,Niantic,City,CT,Norwich-New London,New London County,274131.46,298870.67,327442.0,,,,,,
33133,17357,Norfolk,City,CT,Torrington,Litchfield County,274614.24,310927.92,358585.0,,,,,,
40041,6395,North Branford,City,CT,New Haven-Milford,New Haven County,272661.47,290936.83,319846.67,,,,,,
53604,17202,North Granby,City,CT,Hartford-West Hartford-East Hartford,Hartford County,343906.09,350505.67,372369.0,,,,,,
26198,8381,North Stonington,City,CT,Norwich-New London,New London County,255378.16,271123.58,308196.33,,,,,,
26222,542,Norwalk,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,288620.7,315617.83,340056.0,,,,,,
33189,1403,Norwich,City,CT,Norwich-New London,New London County,152677.55,164233.83,183556.67,,,,,,
19746,12391,Old Mystic,City,CT,Norwich-New London,New London County,231950.02,252914.42,281072.0,,,,,,
42536,5277,Old Saybrook,City,CT,Hartford-West Hartford-East Hartford,Middlesex County,374263.3,388560.67,425367.33,,,,,,
19768,4074,Orange,City,CT,New Haven-Milford,New Haven County,365688.38,393547.0,427680.0,,,,,,
28949,4329,Oxford,City,CT,New Haven-Milford,New Haven County,334714.13,365375.92,401371.67,,,,,,
26533,4867,Plainfield,City,CT,Worcester,Windham County,176224.02,208066.25,225428.33,,,,,,
26632,5436,Prospect,City,CT,New Haven-Milford,New Haven County,283878.62,304257.83,332133.33,,,,,,
33559,5560,Putnam,City,CT,Worcester,Windham County,178099.62,212818.42,231918.0,,,,,,
33609,5627,Redding,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,520946.78,542969.67,598741.33,,,,,,
397582,2348,Ridgefield,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,622259.56,604149.25,663547.0,,,,,,
13674,9770,Salem,City,CT,Norwich-New London,New London County,259954.47,280944.83,310302.0,,,,,,
54289,10550,Salisbury,City,CT,Torrington,Litchfield County,497505.01,532830.75,614944.33,,,,,,
49920,25417,Scotland,City,CT,Worcester,Windham County,196025.28,223298.5,242786.33,,,,,,
47646,12464,Sharon,City,CT,Torrington,Litchfield County,374450.28,393729.75,444262.67,,,,,,
7045,1363,Shelton,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,321469.54,345629.42,384950.67,,,,,,
20465,10570,Sherman,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,427141.76,438851.5,490914.33,,,,,,
121460,19961,South Coventry,City,CT,Hartford-West Hartford-East Hartford,Tolland County,243790.76,259687.0,283080.67,,,,,,
7178,16881,South Windham,City,CT,Worcester,Windham County,141247.05,168719.33,185370.67,,,,,,
16208,2256,South Windsor,City,CT,Hartford-West Hartford-East Hartford,Hartford County,239118.12,259340.25,277246.0,,,,,,
27196,1286,Southington,City,CT,Hartford-West Hartford-East Hartford,Hartford County,252653.13,265224.08,283047.0,,,,,,
7202,10990,Sprague,City,CT,Norwich-New London,New London County,184751.98,206483.75,229717.67,,,,,,
7233,4640,Stafford Springs,City,CT,Hartford-West Hartford-East Hartford,Tolland County,187361.85,205385.67,228334.0,,,,,,
34304,3819,Tolland,City,CT,Hartford-West Hartford-East Hartford,Tolland County,258472.86,268581.33,290414.0,,,,,,
23050,1534,Trumbull,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,367984.02,395832.75,439478.0,,,,,,
50149,21103,Union,City,CT,Hartford-West Hartford-East Hartford,Tolland County,223172.86,239843.67,259857.33,,,,,,
34545,1976,Vernon Rockville,City,CT,Hartford-West Hartford-East Hartford,Tolland County,195173.24,209321.08,226413.33,,,,,,
27747,1239,Wallingford,City,CT,New Haven-Milford,New Haven County,251176.18,268389.75,294596.67,,,,,,
7763,17064,Warren,City,CT,Torrington,Litchfield County,359902.98,377844.75,435425.0,,,,,,
34671,343,Waterbury,City,CT,New Haven-Milford,New Haven County,117388.42,140894.5,161777.67,,,,,,
48349,3620,Waterford,City,CT,Norwich-New London,New London County,240020.32,255566.0,286756.0,,,,,,
43230,2724,Watertown,City,CT,Torrington,Litchfield County,231594.08,246011.33,272613.33,,,,,,
27802,22672,Wauregan,City,CT,Worcester,Windham County,169383.49,205637.08,223572.0,,,,,,
27864,1027,West Haven,City,CT,New Haven-Milford,New Haven County,181385.45,210068.58,235947.67,,,,,,
9987,5191,Weston,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,808974.8,733689.83,821504.0,,,,,,
22620,3435,Willimantic,City,CT,Worcester,Windham County,135292.72,157206.25,169733.0,,,,,,
29303,7742,Willington,City,CT,Hartford-West Hartford-East Hartford,Tolland County,223679.17,233443.0,252430.33,,,,,,
49873,3141,Wilton,City,CT,Bridgeport-Stamford-Norwalk,Fairfield County,763230.38,714083.25,783471.33,,,,,,
27973,9562,Winchester,City,CT,Torrington,Litchfield County,216770.52,230460.25,263410.0,,,,,,
41745,7166,Windham,City,CT,Worcester,Windham County,175267.43,199928.67,214068.0,,,,,,
50553,2001,Windsor,City,CT,Hartford-West Hartford-East Hartford,Hartford County,208467.52,229261.67,246773.33,,,,,,
41756,7188,Winsted,City,CT,Torrington,Litchfield County,151469.24,157947.67,181178.0,,,,,,
48566,5794,Woodbridge,City,CT,New Haven-Milford,New Haven County,396351.25,408350.33,441743.0,,,,,,
121657,20392,Woodmont,City,CT,New Haven-Milford,New Haven County,322340.56,366803.58,402478.0,,,,,,
41568,27,Washington,City,DC,Washington-Arlington-Alexandria,District of Columbia,528541.27,659773.83,676184.67,,,,,,
10163,23809,Arden,City,DE,Philadelphia-Camden-Wilmington,New Castle County,235461.41,272633.58,285480.0,,,,,,
121851,27229,Ardencroft,City,DE,Philadelphia-Camden-Wilmington,New Castle County,226423.68,285574.25,286983.67,,,,,,
121852,26184,Ardentown,City,DE,Philadelphia-Camden-Wilmington,New Castle County,227460.05,255782.17,272237.67,,,,,,
10301,1360,Bear,City,DE,Philadelphia-Camden-Wilmington,New Castle County,257288.4,296310.33,318802.33,,,,,,
44110,18603,Bellefonte,City,DE,Philadelphia-Camden-Wilmington,New Castle County,191101.62,222655.25,237012.33,,,,,,
44149,14185,Bethany Beach,City,DE,Salisbury,Sussex County,573866.4,622073.92,648418.67,,,,,,
55649,26963,Bethel,City,DE,Salisbury,Sussex County,183841.35,205973.25,221336.67,,,,,,
23726,10573,Blades,City,DE,Salisbury,Sussex County,144478.78,158866.5,157317.0,,,,,,
3809,5044,Bridgeville,City,DE,Salisbury,Sussex County,189470.73,218934.25,233410.0,,,,,,
37901,3743,Claymont,City,DE,Philadelphia-Camden-Wilmington,New Castle County,191537.08,222431.67,240527.0,,,,,,
30083,8586,Dagsboro,City,DE,Salisbury,Sussex County,254149.08,290386.17,310930.33,,,,,,
17743,14252,Delaware City,City,DE,Philadelphia-Camden-Wilmington,New Castle County,169861.49,197101.08,214389.67,,,,,,
44898,7848,Delmar,City,DE,Salisbury,Sussex County,180435.3,214692.92,230389.33,,,,,,
35622,28951,Dewey Beach,City,DE,Salisbury,Sussex County,650230.77,799803.67,844116.33,,,,,,
4559,14587,Ellendale,City,DE,Salisbury,Sussex County,145693.12,179236.92,182902.0,,,,,,
38376,7560,Elsmere,City,DE,Philadelphia-Camden-Wilmington,New Castle County,141345.11,170213.33,182160.33,,,,,,
18092,24572,Fenwick Island,City,DE,Salisbury,Sussex County,628749.22,681041.5,710461.67,,,,,,
35347,5429,Frankford,City,DE,Salisbury,Sussex County,252127.77,289252.67,309138.67,,,,,,
49102,2570,Georgetown,City,DE,Salisbury,Sussex County,193419.4,227910.67,242079.33,,,,,,
52332,29449,Greenwood,City,DE,Salisbury,Sussex County,124511.36,164183.92,174711.0,,,,,,
50502,12751,Harbeson,City,DE,Salisbury,Sussex County,325096.42,367666.75,392456.0,,,,,,
122436,28951,Henlopen Acres,City,DE,Salisbury,Sussex County,2034719.41,2137736.17,2249116.67,,,,,,
11931,3515,Hockessin,City,DE,Philadelphia-Camden-Wilmington,New Castle County,395997.52,440535.83,467299.67,,,,,,
8631,4000,Laurel,City,DE,Salisbury,Sussex County,176529.79,209533.75,223773.67,,,,,,
19002,3155,Lewes,City,DE,Salisbury,Sussex County,371310.92,413453.17,434927.67,,,,,,
39435,5919,Lincoln,City,DE,Salisbury,Sussex County,178909.02,216700.58,225081.0,,,,,,
19355,1511,Middletown,City,DE,Philadelphia-Camden-Wilmington,New Castle County,314081.13,360704.83,387274.33,,,,,,
16449,2486,Millsboro,City,DE,Salisbury,Sussex County,226505.08,256903.75,276307.67,,,,,,
25908,4784,Milton,City,DE,Salisbury,Sussex County,296639.09,342100.0,359557.0,,,,,,
26091,844,New Castle,City,DE,Philadelphia-Camden-Wilmington,New Castle County,169299.01,201110.42,215967.67,,,,,,
6183,238,Newark,City,DE,Philadelphia-Camden-Wilmington,New Castle County,224699.17,257300.5,275955.33,,,,,,
9015,21679,Newport,City,DE,Philadelphia-Camden-Wilmington,New Castle County,163991.64,195349.67,210894.67,,,,,,
